OBJECTID,NAME,NAME_2,COUNTY,CITY,OWNER,MANAGEMENT,TYPE,SOURCE,ACRES,GlobalID,last_edited_date,Ownership
128,Eastwood-Emerson Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,0.03171293,{74EC50D4-A9CC-4D2E-BA0F-1575E3B6FE42},2022/04/05 20:15:25+00,Public
129,Fire Station #5 Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,0.08374764,{F4766962-0FB3-4238-BCA8-9129D88EFCF2},2022/04/05 20:15:25+00,Public
130,Georgia-Hill Center, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,3.08587003,{EF5D7890-31B7-429C-BC12-805B1935EDA1},2022/04/05 20:15:25+00,Public
131,Gertrude Place Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,1.13227685,{16E8A953-2693-4B87-9669-9F9C4A8E0786},2022/04/05 20:15:25+00,Public
132,Howell Mill at Beaverbrook Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,0.04632747,{4D06A623-7FD5-4BAA-A34E-53DC740F1F63},2022/04/05 20:15:25+00,Public
133,Jonesboro Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,GT_Atlanta Update 12-7-05,0.1648243,{F36F53C8-8F7C-45DD-8CB5-BF2ABFFF7092},2022/04/05 20:15:25+00,Public
134,Inman Circle at 17th Street Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.03066685,{62EFCDF5-1ADD-4D33-814A-EB425264546C},2022/04/05 20:15:25+00,Public
135,Prado-Inman Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.20684057,{F186D3E7-63FF-49A1-8940-AE9CECE7E9CE},2022/04/05 20:15:25+00,Public
136,Prado-Maddox Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.12917453,{0DB686D5-E57E-456B-8368-40C3AA1802F1},2022/04/05 20:15:25+00,Public
137,Prado-Peachtree Circle Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.05037241,{3AEC8171-CFC7-4DD6-8F48-3B992FAC6E7F},2022/04/05 20:15:25+00,Public
138,Pershing Point Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.33038124,{07996C94-556B-4ABF-A79A-360B56B7D3E9},2022/04/05 20:15:25+00,Public
139,Havilon Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.27049488,{7B618F50-6FA6-4775-9D0E-FB77AE15A11A},2022/04/05 20:15:25+00,Public
140,Mayson Turner-Ashby Street Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,1.27034751,{703010ED-9E44-4B60-B52D-9F81C35B4807},2022/04/05 20:15:25+00,Public
141,Ormond-Grant Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,1.30899809,{4ECE2748-0D3F-49CA-9867-9F7EFB982962},2022/04/05 20:15:25+00,Public
142,Haynes Manor Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,2.97941001,{45625BD4-D1B5-493C-8D37-7F6FDDAFF817},2022/04/05 20:15:25+00,Public
143,Freedom Park, ,DeKalb,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,7.30312348,{212B4D74-E8EC-497E-A94B-55E9333FC02A},2022/04/05 20:15:25+00,Public
144,Tennyson Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.02554823,{0D12D085-5895-487D-9C81-6DA39766EE8E},2022/04/05 20:15:25+00,Public
145,Peachtree Battle Parkway/Median, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,4.13663638,{2197375F-8365-4BD1-9D4C-6DFFB7E1A770},2022/04/05 20:15:25+00,Public
146,Pine Tree-Brentwood Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.00771148,{738294DE-8BC0-4D6B-80A2-38E594E22816},2022/04/05 20:15:25+00,Public
147,Burke-Darlington Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.0212558,{869292AF-9AF1-4073-AF8F-C33ECA640E91},2022/04/05 20:15:26+00,Public
148,East Club-Lakehaven Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.01592964,{3C2152D4-13C1-48AB-8AC7-8342D2F15A4A},2022/04/05 20:15:26+00,Public
149,Morningside Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,1.27516341,{2BCB6412-04B5-4832-A204-48E7A615ED3D},2022/04/05 20:15:26+00,Public
150,Cheney Stadium, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Recreational Facility,Georgia Tech,11.11779615,{2D5F72FC-0074-437A-894A-CA1B79891E88},2022/04/05 20:15:26+00,Public
151,Edgewater Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.01342684,{16A3B0F4-6DF9-4BE0-B96D-B40A42474DC6},2022/04/05 20:15:26+00,Public
152,Chatham and Avon Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.01364571,{7A87BF2E-6E5F-4161-A612-B3ED501C075F},2022/04/05 20:15:26+00,Public
153,Mayflower Beauty Spot, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.27978055,{5259F8CF-ADD6-4213-B28D-F307870D5A1B},2022/04/05 20:15:26+00,Public
154,Arbor Park, ,DeKalb,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.24727805,{C8A92DC4-6D1D-4FA8-85A8-BE368218192C},2022/04/05 20:15:26+00,Public
155,Hopkins Pedestrian Area, ,Cobb,Powder Springs,City of Powder Springs,City of Powder Springs,Public Park,Georgia Tech,16.10474369,{64156D56-880D-4E98-821B-063BCB855ECB},2022/04/05 20:15:26+00,Public
156,A.L. BURRUSS NATURE PARK, ,Cobb,Marietta,City of Marietta,Marietta Parks and Recreation,Conservation,Georgia Tech,43.19081551,{0DBDCBAC-6830-4E33-A1AD-A62BB6E5D1D0},2022/04/05 20:15:26+00,Public
157,West Manor Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Recreational Facility,Georgia Tech,10.45272376,{9C571418-E9AE-482A-AD44-47077EAF2B8F},2022/04/05 20:15:26+00,Public
158,Veltre Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.17741595,{67E9CCF4-14B6-4EF6-95C3-F80B03DB551B},2022/04/05 20:15:26+00,Public
159,Sandtown Triangle,Cascade-Sandtown Triangle,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.17388229,{AFD86C92-46C9-49FE-8DA0-5EB823F7077E},2022/04/05 20:15:26+00,Public
160,Pollard at Albany Beauty Spot,Pollard Drive Beauty Spot,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.09359216,{66E0069E-E627-4186-B8F0-8B333BF63EF4},2022/04/05 20:15:26+00,Public
161,Essex-Boulevard Granada Triangle,Essex Triangle,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.02668017,{A20822E0-5E79-44C9-B2B3-62E052C140C6},2022/04/05 20:15:26+00,Public
162,Stone Hogan Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,10.80319431,{5AEA33F5-6CE8-42CE-A855-78094B012120},2022/04/05 20:15:26+00,Public
163,Fountainebleau Beauty Spot,Foutainbleau Beauty Spot,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.0447554,{CD58E587-3983-4FB5-AE15-311339FF5E3F},2022/04/05 20:15:26+00,Public
164,Lenox and Johnson Road Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.04748728,{98874B69-2139-4545-87E6-10DB7A7E5099},2022/04/05 20:15:26+00,Public
165,Robin Lane Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.01960561,{456E4D05-90B5-453C-8186-9D266CA72835},2022/04/05 20:15:26+00,Public
166,Virginia-Highland Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.05364095,{52691BC5-BBF0-482F-BE47-11921AC01BFB},2022/04/05 20:15:26+00,Public
167,Virginia Avenue Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.03049501,{AD0844D8-0DEA-4A25-8ABD-77E314049802},2022/04/05 20:15:26+00,Public
168,Vernon Springs Park, ,DeKalb,Sandy Springs,DeKalb County,DeKalb County,Public Park,Georgia Tech,0.61282527,{B2483076-8C7E-47CE-B30A-8117156240F2},2022/04/05 20:15:26+00,Public
169,Windwood Hollow Park, ,DeKalb,Sandy Springs,DeKalb County,DeKalb County,Public Park,Georgia Tech,14.88330534,{FCCABD15-31BA-4F15-B9E7-6147EEB853C5},2022/04/05 20:15:27+00,Public
170,Brookhaven Park,DeKalb Training Center,DeKalb,Atlanta,DeKalb County,DeKalb County,Public Park,Dekalb county,20.85265023,{7FA5FBB4-F678-445C-95EE-F6F2EBAD4FE8},2022/04/05 20:15:27+00,Public
171,Kelley C. Cofer Park,Cofer Park,DeKalb,Lilburn,DeKalb County,DeKalb County,Public Park,Dekalb County,19.57145654,{D5AF3D38-CB61-4804-978B-DF985A7513DE},2022/04/05 20:15:27+00,Public
172,Henderson Mill School, ,DeKalb,Doraville,DeKalb County,DeKalb County,Recreational Facility,Georgia Tech,9.10404819,{1FFBB98F-5081-4B63-84CF-76697D01A932},2022/04/05 20:15:27+00,Public
173,Fisher Trail Park, ,DeKalb,Chamblee,DeKalb County,DeKalb County,Public Park,Dekalb County,1.4893508,{AC7718EE-EF6E-4779-8DB5-CF060427C945},2022/04/05 20:15:27+00,Public
174,Waller Park Recreation Center, ,Fulton,Roswell,City of Roswell,City of Roswell,Recreational Facility,Georgia Tech,21.50820311,{BC3732A5-AFBA-44F8-B00B-C7EB1BAF04E0},2022/04/05 20:15:27+00,Public
175,Waller Park Extension, ,Fulton,Roswell,City of Roswell,City of Roswell,Recreational Facility,Georgia Tech,35.46321119,{7B077ECD-9D4E-4C59-9D76-7B47A0BAF9F8},2022/04/05 20:15:27+00,Public
176,Lake Charles Park,Lake Charles Park,Fulton,Roswell,City of Roswell,City of Roswell,Recreational Facility,Georgia Tech,1.93456868,{5B9EFEA4-5CE4-4158-B5D8-DE75F71410E9},2022/04/05 20:15:27+00,Public
177,Jesse Lucas Y-Teen Park, ,Fulton,Hapeville,City of Hapeville,City of Hapeville,Public Park,Georgia Tech,6.25492943,{E1973ED7-63DA-47F6-A465-93E55B2BCF2D},2022/04/05 20:15:27+00,Public
178,Hoyt Smith Recreation Center, ,Fulton,Hapeville,City of Hapeville,City of Hapeville,Recreational Facility,Georgia Tech,1.07586951,{3C9DD5F4-C6A4-4417-BAE0-B893733D9CD0},2022/04/05 20:15:27+00,Public
179,George Hudson Football Complex, ,Fulton,Hapeville,City of Hapeville,City of Hapeville,Recreational Facility,Georgia Tech,2.91448493,{FB120184-61F0-4814-9BBD-9B18080489BE},2022/04/05 20:15:27+00,Public
180,JMP Family Partnership, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.55338865,{2F51984F-45FE-45B0-A8FE-DA9FD887B19C},2022/04/14 20:54:47+00,Public
181,Brands, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,53.79482722,{1369E85E-BFBD-4C1C-88D6-3CC17ED21220},2022/04/14 20:54:47+00,Public
182,Shadix, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,3.101645,{7004D812-F85C-495A-8944-D401C5D2EB6E},2022/04/14 20:54:47+00,Public
183,Cato, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,1.24867814,{F96E1E2B-0F08-4D13-9000-04613B219C8A},2022/04/14 20:54:47+00,Public
184,True Gospel, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.80833958,{998F823F-3CD1-400C-991B-49CE8AD54D7E},2022/04/14 20:54:47+00,Public
185,Nagannga, ,Cobb,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.50825243,{24D9F171-0EC3-4A9A-8AAA-4C0949BCE845},2022/04/14 20:54:48+00,Public
187,E.E. Robinson Memorial Park, ,Gwinnett,Sugar Hill,City of Sugar hill,City of Sugar Hill,Recreational Facility,Georgia Tech,24.92909756,{24212B16-FBC9-497B-8F72-542BF92026B4},2022/04/05 20:15:27+00,Public
188,Collins Hill Acquatic Center, ,Gwinnett,Suwanee,Gwinnett County,Gwinnett County,Recreational Facility,gwinett  county,18.8110917,{00ABC085-E30E-414D-8C81-CFFDD366B3FF},2022/04/05 20:15:27+00,Public
189,Bay Creek Park, ,Gwinnett,Grayson,Gwinnett County,Gwinnett County Parks and Recreation,Recreational Facility,gwinett county,154.5586873,{450D3F36-CAA9-4229-ADCC-6EEF474A9183},2022/04/05 20:15:27+00,Public
190,HARBINS COMMUNITY PARK, ,Gwinnett,Dacula,Gwinnett County,Gwinnett County Parks and Recreation,Conservation,gwinett county,1875.81034431,{1A143B61-1E4B-4881-9E7D-D65928786547},2022/04/14 20:54:48+00,Public
191,Tribble Mill Park, ,Gwinnett,Grayson,Gwinnett County,Gwinnett County Parks and Recreation,Public Park,gwinett county,698.63703368,{75684D85-09F0-4AF5-AC9B-D53EE93C8DFC},2022/04/05 20:15:27+00,Public
192,Pinckneyville Park, ,Gwinnett,Berkeley Lake,Gwinnett County,Gwinnett County Parks and Recreation,Recreational Facility,gwinett county,58.10038919,{4178BCB7-C461-44CA-9921-5436F6C46C03},2022/04/05 20:15:27+00,Public
193,Shorty Howell Park, ,Gwinnett,Duluth,Gwinnett County,Gwinnett County Parks and Recreation,Public Park,gwinett county,66.36153796,{5B5EA8CE-537C-4E2F-81EB-31D2742ED77E},2022/04/05 20:15:27+00,Public
194,Jones Bridge Park, ,Gwinnett,Roswell,Gwinnett County,Gwinnett County,Public Park,gwinett county,30.43479933,{5571CE29-7EE2-4BC4-8157-07F17667134E},2022/04/05 20:15:27+00,Public
195,Holcomb Bridge Park, ,Gwinnett,Roswell,Gwinnett County,Gwinnett County Parks and Recreation,Public Park,gwinett county,10.96380969,{7FD0CDBB-1FC9-4DF4-833C-E4DFDE0C130A},2022/04/05 20:15:27+00,Public
196,Lake Allatoona Reservation,Bartow-Carver Park,Bartow,Emerson,Bartow County,Bartow County,Public Park,ESRI Parks_detail.shp,443.38856607,{F44339F4-85E9-4777-8681-28F9A8BD8857},2022/04/05 20:15:27+00,Public
197,Red Top Mountain State Park,Red Top Mountain,Bartow,Emerson,State of Georgia,Georgia Department of Natural Resources,Public Park,ESRI Parks_detail.shp/DNR,1609.93537863,{1798EFED-9FB6-423F-810F-900DF919E3AC},2022/04/05 20:15:27+00,Public
198,Lake Allatoona Reservation,Victoria Campground,Cherokee,Woodstock, ,U.S. Army Corps of Engineers,Public Park, ,109.39593477,{321D4AA5-5409-449E-8996-A5834962CFE4},2022/04/05 20:17:05+00,Public
199,Lake Allatoona Reservation,Cherokee County Outdoor YMCA,Cherokee,Woodstock,U.S. Army Corps of Engineers,U.S. Army Corps of Engineers,Conservation, ,222.34361173,{20917F30-C333-48C1-B08D-B7C8647FF2F5},2022/04/05 20:15:27+00,Public
200,Lake Allatoona Reservation,Atlanta Yacht Club,Cherokee,Acworth, ,U.S. Army Corps of Engineers,Public Park, ,55.14539301,{F23CEA2A-0699-4105-BD55-67AF4FFF0A98},2022/04/05 20:15:27+00,Public
201,Lake Allatoona Reservation, ,Cherokee,Acworth, ,U.S. Army Corps of Engineers,Conservation, ,10.18799499,{BEED4EC9-37BC-42F7-9DB2-735CBCC017AC},2022/04/05 20:15:27+00,Public
202,Lake Allatoona Reservation,Cooper Furnace Day Use,Cobb,Acworth,U.S. Army Corps of Engineers,"Cobb Parks, Recreation and Cultural Affairs",Public Park,Georgia Tech,244.17308222,{666AA6B1-611D-4CDE-9F4A-98B53140E1AF},2022/04/05 20:15:27+00,Public
203,Lake Allatoona Reservation, ,Cobb,Acworth,U.S. Army Corps of Engineers,"Cobb Parks, Recreation and Cultural Affairs",Public Park,Georgia Tech,532.98709526,{1710DB63-F554-4862-8044-2BBD124B6437},2022/04/05 20:15:27+00,Public
204,Lake Allatoona Reservation,Northwest Cobb Corp Property,Cobb,Acworth,Cobb County,"Cobb Parks, Recreation and Cultural Affairs",Public Park,Georgia Tech,627.96162814,{DCAB00F6-E92D-4AC6-BB0B-40FCAB3CB2DC},2022/04/05 20:15:28+00,Public
205,Adamsville Gym,Adamsville Park,Fulton,Atlanta,City of Atlanta,City of Atlanta,Recreational Facility,Georgia Tech,0.80474441,{0B8368E3-7D05-43D5-A03C-A4D6DCCB1637},2022/04/05 20:15:28+00,Public
206,Rawson-Washington Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,4.48439177,{6E5763A4-52D4-413E-AB8B-7002AF3655FF},2022/04/05 20:15:28+00,Public
207,Daniel Stanton Park,DL Stanton Park,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,8.12194468,{0A968223-2AE7-4219-8A09-4331FB934D0E},2022/04/05 20:15:28+00,Public
208,Adair Park,Adair I Park,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,6.22168807,{232A29D8-FDD5-4633-9583-E8730FB484F6},2022/04/05 20:15:28+00,Public
209,Bonnie Brae Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.21967412,{5D3C4C31-0608-41C1-9D7D-D07BA628010D},2022/04/05 20:15:28+00,Public
210,Rose Circle Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.206824,{AD59DAD5-F1D4-46F8-91B2-41B6BBCBD5C5},2022/04/05 20:15:28+00,Public
211,Manigault Street Playlot, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.21851759,{3E4559FA-DE9E-40BE-8CFC-C971B56EDC49},2022/04/05 20:15:28+00,Public
212,Oak Grove Park, ,DeKalb,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,3.42934423,{2792BCDC-3C47-4A9D-9668-02D08867B40C},2022/04/05 20:15:28+00,Public
213,Shady Side Park, ,DeKalb,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,4.0699377,{EF748B51-CFF9-4219-889D-5A7F6F17C3FF},2022/04/05 20:15:28+00,Public
214,Dellwood Park,Olmsted Linear Park,DeKalb,Atlanta,DeKalb County,DeKalb County,Public Park,Dekalb County,7.39983885,{EB981AD5-60C4-4A68-BB80-D530D8C9BA10},2022/04/05 20:15:28+00,Public
215,Freedom Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,93.94080203,{4C00114A-7A16-40C1-ADF2-99DD27ECEC0B},2022/04/05 20:15:28+00,Public
216,Brannon,South Utoy Creek,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.29521348,{BB8007ED-EE35-4435-AEF7-9697D569FEBF},2022/04/14 20:54:48+00,Public
217,Barnes,South Utoy Creek,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.28128018,{072BBDD2-E19A-436C-BB65-6C29981A3197},2022/04/14 20:54:48+00,Public
218,Sanford,South Utoy Creek,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.13927777,{61509F79-1EF1-46D1-BC7F-20EA95AEA8FB},2022/04/14 20:54:48+00,Public
219,Robinson,South River,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,0.19002594,{E4FB71A5-A00D-4056-ACEF-37CF93A2BF51},2022/04/14 20:54:48+00,Public
220,Cascade,Utoy Creek,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,3.70012845,{92A4DE32-1CA3-4323-BA7C-EB4C36C4E5D3},2022/04/14 20:54:48+00,Public
221,D'Agnese,South Utoy Creek,Fulton,Atlanta,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,74.19778063,{D1EF2FED-5998-4B3D-A243-015DB9B24A13},2022/04/14 20:54:48+00,Public
222,Eubanks Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,1.36756274,{A97A7AE1-2EA5-4BAE-9FBF-5D3884A63476},2022/04/05 20:15:28+00,Public
223,McClatchey Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,4.90919597,{3CDE5FE2-4231-4F3F-9B4A-7D58B5F5ED52},2022/04/05 20:15:28+00,Public
224,Ansley Park, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,6.10700763,{D0B30442-5F71-4AC9-A743-4C45803AF51C},2022/04/05 20:15:28+00,Public
225,Prado-Westminster Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.07231217,{332B8109-CC0F-4605-A7C6-349335E76F6A},2022/04/05 20:15:28+00,Public
226,Prado-South Prado Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.02984112,{6D4232D5-858A-46CA-AC06-54D58976EC4E},2022/04/05 20:15:28+00,Public
227,Prado-Piedmont Beauty Spot, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.11749388,{70C0D5F2-D6E8-41E4-BAF1-2C2EFDC92254},2022/04/05 20:15:28+00,Public
228,Westminster at Park Lane Circle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.01193158,{78C0D22D-9953-4C67-9EB1-A1E015DAB4D3},2022/04/05 20:15:28+00,Public
229,Avery-East Park Lane Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.04653166,{2894C581-B475-4BB7-95D4-1FC5CDD09AA3},2022/04/05 20:15:28+00,Public
230,Piedmont-Avery Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.04026863,{225D1F68-4F79-4595-ADEE-480EE0E74EAA},2022/04/05 20:15:28+00,Public
231,Prado-17th Street Triangle, ,Fulton,Atlanta,City of Atlanta,City of Atlanta,Public Park,Georgia Tech,0.12621743,{05D1329B-0388-433A-814F-48A136C01ADA},2022/04/05 20:15:28+00,Public
232,Veterans Park,VFW Fields,DeKalb,Stone Mountain,City of Stone Mountain,City of Stone Mountain,Recreational Facility,ESRI Parks_detail.shp,7.28351353,{3665E3F0-8FEB-4DA5-A12F-499145CA7E0D},2022/04/05 20:15:28+00,Public
233,Center Point Park, ,Rockdale,Conyers,City of Conyers,City of Conyers,Public Park,ESRI Parks_detail.shp,2.95421067,{BB2E4841-8AE2-4716-AE12-73D1813F827B},2022/04/05 20:15:28+00,Public
234,Pleasant Circle Park, ,Rockdale,Conyers,City of Conyers,City of Conyers,Public Park,ESRI Parks_detail.shp,5.18547941,{EF5A9BA2-8C5E-4FE4-84CE-C1525D5CE0E8},2022/04/05 20:15:28+00,Public
235,Autrey Mill Nature Preserve, ,Fulton,Alpharetta,Fulton County,Fulton County,Conservation,Georgia Tech,27.10734946,{612C4EE9-C035-423D-8295-E23C26EAA0BF},2022/04/05 20:15:28+00,Public
236,Bell Memorial Park, ,Fulton,Alpharetta,Fulton County,Fulton County,Recreational Facility,fulton county,13.65611116,{B9199B1F-C4C2-4B03-8400-6A4C005AE372},2022/04/05 20:15:28+00,Public
237,Big Trees Forest Preserve,John Ripley Forbes Big Trees Forest Preserve,Fulton,Sandy Springs,"Fulton County(20 acres), State of GA (10 acres)","Big Trees Forest Preserve, Inc.",Public Park,fulton county,10.52789884,{2720B6B6-C413-44B8-A650-F0C4EAA332DE},2022/04/05 20:15:29+00,Public
238,Butler Community Center, ,Hall,Gainesville,Head Start 9th District,City of Gainesville,Recreational Facility,Gainesville Parks description,6.52470164,{3F4779AA-30E0-4C32-AC5C-E42DEC10B570},2022/04/05 20:15:29+00,Public
239,City Park - Gainesville Civic Center,Candler Street Park,Hall,Gainesville,City of Gainesville,City of Gainesville,Recreational Facility,Gainesville Park description,33.27175301,{35349029-B2F8-44BF-B519-C1CE2329091D},2022/04/05 20:15:29+00,Public
240,Desota Park, ,Hall,Gainesville,City of Gainesville,City of Gainesville,Public Park,Gainesville Parks description,0.74636221,{57419E8A-DD31-4EB3-996C-719670A32895},2022/04/05 20:15:29+00,Public
242,Lake Hills HOA, ,Coweta,Newnan,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,4.96655861,{528C73C5-E20B-4938-B36A-529B167737E9},2022/04/14 20:54:48+00,Public
243,"Lawrence, Cecil", ,Douglas,Austell,City of Atlanta,City of Atlanta,Conservation,USI - CoA Greenway Acquisition,3.9563734,{96929306-40FB-45A3-9F04-7DB75A584CF5},2022/04/14 20:54:48+00,Public
